Request id,Pickup point,Driver id,Driver assigned or not ?,Status,Request Timestamp,Request Date,Request Time,Req. time in hr ,Time Slot ,Request weekday,Drop Timestamp,Drop Date,Drop Time,Trip completed ?,Trip duration ,Time Duration In Mins.
192,City,202,Yes,Cancelled,11-07-2016 05:56,11-07-2016,05:56,5.00,Early Morning,Monday,NA,NA,,No,,
193,City,213,Yes,Cancelled,11-07-2016 05:58,11-07-2016,05:58,5.00,Early Morning,Monday,NA,NA,,No,,
194,City,NA,No,No Cars Available,11-07-2016 06:05,11-07-2016,06:05,6.00,Early Morning,Monday,NA,NA,,No,,
195,City,297,Yes,Trip Completed,11-07-2016 06:05,11-07-2016,06:05,6.00,Early Morning,Monday,11-07-2016 06:52,11-07-2016,06:52,yes,00:47,47.00
196,Airport,24,Yes,Cancelled,11-07-2016 06:07,11-07-2016,06:07,6.00,Early Morning,Monday,NA,NA,,No,,
197,City,202,Yes,Trip Completed,11-07-2016 06:00,11-07-2016,06:00,6.00,Early Morning,Monday,11-07-2016 06:49,11-07-2016,06:49,yes,00:49,49.00
198,Airport,249,Yes,Trip Completed,11-07-2016 06:03,11-07-2016,06:03,6.00,Early Morning,Monday,11-07-2016 06:44,11-07-2016,06:44,yes,00:41,41.00
199,City,NA,No,No Cars Available,11-07-2016 06:07,11-07-2016,06:07,6.00,Early Morning,Monday,NA,NA,,No,,
200,City,36,Yes,Cancelled,11-07-2016 06:10,11-07-2016,06:10,6.00,Early Morning,Monday,NA,NA,,No,,
201,City,76,Yes,Trip Completed,11-07-2016 06:09,11-07-2016,06:09,6.00,Early Morning,Monday,11-07-2016 07:20,11-07-2016,07:20,yes,01:11,71.00
202,City,94,Yes,Cancelled,11-07-2016 06:09,11-07-2016,06:09,6.00,Early Morning,Monday,NA,NA,,No,,
203,City,NA,No,No Cars Available,11-07-2016 06:07,11-07-2016,06:07,6.00,Early Morning,Monday,NA,NA,,No,,
204,City,27,Yes,Trip Completed,11-07-2016 06:04,11-07-2016,06:04,6.00,Early Morning,Monday,11-07-2016 06:44,11-07-2016,06:44,yes,00:40,40.00
205,Airport,230,Yes,Trip Completed,11-07-2016 06:10,11-07-2016,06:10,6.00,Early Morning,Monday,11-07-2016 07:10,11-07-2016,07:10,yes,01:00,60.00
206,City,232,Yes,Trip Completed,11-07-2016 06:07,11-07-2016,06:07,6.00,Early Morning,Monday,11-07-2016 06:37,11-07-2016,06:37,yes,00:30,30.00
207,City,NA,No,No Cars Available,11-07-2016 06:06,11-07-2016,06:06,6.00,Early Morning,Monday,NA,NA,,No,,
208,Airport,NA,No,No Cars Available,11-07-2016 06:05,11-07-2016,06:05,6.00,Early Morning,Monday,NA,NA,,No,,
209,City,50,Yes,Cancelled,11-07-2016 06:11,11-07-2016,06:11,6.00,Early Morning,Monday,NA,NA,,No,,
210,City,79,Yes,Cancelled,11-07-2016 06:12,11-07-2016,06:12,6.00,Early Morning,Monday,NA,NA,,No,,
211,City,100,Yes,Trip Completed,11-07-2016 06:08,11-07-2016,06:08,6.00,Early Morning,Monday,11-07-2016 06:47,11-07-2016,06:47,yes,00:39,39.00
212,City,106,Yes,Cancelled,11-07-2016 06:09,11-07-2016,06:09,6.00,Early Morning,Monday,NA,NA,,No,,
213,City,116,Yes,Trip Completed,11-07-2016 06:15,11-07-2016,06:15,6.00,Early Morning,Monday,11-07-2016 06:57,11-07-2016,06:57,yes,00:42,42.00
214,City,215,Yes,Trip Completed,11-07-2016 06:13,11-07-2016,06:13,6.00,Early Morning,Monday,11-07-2016 06:53,11-07-2016,06:53,yes,00:40,40.00
215,City,14,Yes,Trip Completed,11-07-2016 06:15,11-07-2016,06:15,6.00,Early Morning,Monday,11-07-2016 07:07,11-07-2016,07:07,yes,00:52,52.00
216,City,54,Yes,Cancelled,11-07-2016 06:13,11-07-2016,06:13,6.00,Early Morning,Monday,NA,NA,,No,,
217,City,183,Yes,Cancelled,11-07-2016 06:12,11-07-2016,06:12,6.00,Early Morning,Monday,NA,NA,,No,,
218,City,30,Yes,Cancelled,11-07-2016 06:14,11-07-2016,06:14,6.00,Early Morning,Monday,NA,NA,,No,,
219,City,283,Yes,Cancelled,11-07-2016 06:15,11-07-2016,06:15,6.00,Early Morning,Monday,NA,NA,,No,,
220,Airport,203,Yes,Trip Completed,11-07-2016 06:11,11-07-2016,06:11,6.00,Early Morning,Monday,11-07-2016 06:55,11-07-2016,06:55,yes,00:44,44.00
221,City,NA,No,No Cars Available,11-07-2016 06:16,11-07-2016,06:16,6.00,Early Morning,Monday,NA,NA,,No,,
222,Airport,247,Yes,Trip Completed,11-07-2016 06:20,11-07-2016,06:20,6.00,Early Morning,Monday,11-07-2016 07:10,11-07-2016,07:10,yes,00:50,50.00
223,Airport,160,Yes,Trip Completed,11-07-2016 06:13,11-07-2016,06:13,6.00,Early Morning,Monday,11-07-2016 07:05,11-07-2016,07:05,yes,00:52,52.00
224,City,191,Yes,Cancelled,11-07-2016 06:17,11-07-2016,06:17,6.00,Early Morning,Monday,NA,NA,,No,,
225,City,245,Yes,Trip Completed,11-07-2016 06:16,11-07-2016,06:16,6.00,Early Morning,Monday,11-07-2016 07:28,11-07-2016,07:28,yes,01:12,72.00
226,City,NA,No,No Cars Available,11-07-2016 06:21,11-07-2016,06:21,6.00,Early Morning,Monday,NA,NA,,No,,
227,Airport,151,Yes,Cancelled,11-07-2016 06:20,11-07-2016,06:20,6.00,Early Morning,Monday,NA,NA,,No,,
228,City,NA,No,No Cars Available,11-07-2016 06:24,11-07-2016,06:24,6.00,Early Morning,Monday,NA,NA,,No,,
229,City,131,Yes,Cancelled,11-07-2016 06:23,11-07-2016,06:23,6.00,Early Morning,Monday,NA,NA,,No,,
230,City,NA,No,No Cars Available,11-07-2016 06:27,11-07-2016,06:27,6.00,Early Morning,Monday,NA,NA,,No,,
231,City,NA,No,No Cars Available,11-07-2016 06:26,11-07-2016,06:26,6.00,Early Morning,Monday,NA,NA,,No,,
232,City,22,Yes,Cancelled,11-07-2016 06:26,11-07-2016,06:26,6.00,Early Morning,Monday,NA,NA,,No,,
233,City,9,Yes,Cancelled,11-07-2016 06:27,11-07-2016,06:27,6.00,Early Morning,Monday,NA,NA,,No,,
234,City,54,Yes,Trip Completed,11-07-2016 06:27,11-07-2016,06:27,6.00,Early Morning,Monday,11-07-2016 07:23,11-07-2016,07:23,yes,00:56,56.00
235,City,61,Yes,Cancelled,11-07-2016 06:22,11-07-2016,06:22,6.00,Early Morning,Monday,NA,NA,,No,,
236,City,24,Yes,Cancelled,11-07-2016 06:32,11-07-2016,06:32,6.00,Early Morning,Monday,NA,NA,,No,,
237,City,56,Yes,Cancelled,11-07-2016 06:29,11-07-2016,06:29,6.00,Early Morning,Monday,NA,NA,,No,,
238,City,42,Yes,Trip Completed,11-07-2016 06:27,11-07-2016,06:27,6.00,Early Morning,Monday,11-07-2016 07:15,11-07-2016,07:15,yes,00:48,48.00
239,City,98,Yes,Cancelled,11-07-2016 06:25,11-07-2016,06:25,6.00,Early Morning,Monday,NA,NA,,No,,
240,City,168,Yes,Cancelled,11-07-2016 06:29,11-07-2016,06:29,6.00,Early Morning,Monday,NA,NA,,No,,
241,City,108,Yes,Trip Completed,11-07-2016 06:31,11-07-2016,06:31,6.00,Early Morning,Monday,11-07-2016 07:17,11-07-2016,07:17,yes,00:46,46.00
242,Airport,139,Yes,Trip Completed,11-07-2016 06:31,11-07-2016,06:31,6.00,Early Morning,Monday,11-07-2016 07:21,11-07-2016,07:21,yes,00:50,50.00
243,City,144,Yes,Trip Completed,11-07-2016 06:34,11-07-2016,06:34,6.00,Early Morning,Monday,11-07-2016 07:09,11-07-2016,07:09,yes,00:35,35.00
244,City,211,Yes,Cancelled,11-07-2016 06:31,11-07-2016,06:31,6.00,Early Morning,Monday,NA,NA,,No,,
245,City,69,Yes,Cancelled,11-07-2016 06:33,11-07-2016,06:33,6.00,Early Morning,Monday,NA,NA,,No,,
246,Airport,87,Yes,Trip Completed,11-07-2016 06:35,11-07-2016,06:35,6.00,Early Morning,Monday,11-07-2016 07:10,11-07-2016,07:10,yes,00:35,35.00
247,City,7,Yes,Cancelled,11-07-2016 06:33,11-07-2016,06:33,6.00,Early Morning,Monday,NA,NA,,No,,
248,City,166,Yes,Trip Completed,11-07-2016 06:38,11-07-2016,06:38,6.00,Early Morning,Monday,11-07-2016 07:45,11-07-2016,07:45,yes,01:07,67.00
249,City,39,Yes,Trip Completed,11-07-2016 06:31,11-07-2016,06:31,6.00,Early Morning,Monday,11-07-2016 07:14,11-07-2016,07:14,yes,00:43,43.00
250,Airport,66,Yes,Trip Completed,11-07-2016 06:29,11-07-2016,06:29,6.00,Early Morning,Monday,11-07-2016 07:34,11-07-2016,07:34,yes,01:05,65.00
251,Airport,268,Yes,Trip Completed,11-07-2016 06:36,11-07-2016,06:36,6.00,Early Morning,Monday,11-07-2016 07:08,11-07-2016,07:08,yes,00:32,32.00
252,City,107,Yes,Cancelled,11-07-2016 06:36,11-07-2016,06:36,6.00,Early Morning,Monday,NA,NA,,No,,
253,City,130,Yes,Cancelled,11-07-2016 06:43,11-07-2016,06:43,6.00,Early Morning,Monday,NA,NA,,No,,
254,City,NA,No,No Cars Available,11-07-2016 06:40,11-07-2016,06:40,6.00,Early Morning,Monday,NA,NA,,No,,
255,City,NA,No,No Cars Available,11-07-2016 06:44,11-07-2016,06:44,6.00,Early Morning,Monday,NA,NA,,No,,
256,Airport,80,Yes,Trip Completed,11-07-2016 06:44,11-07-2016,06:44,6.00,Early Morning,Monday,11-07-2016 07:38,11-07-2016,07:38,yes,00:54,54.00
257,Airport,89,Yes,Trip Completed,11-07-2016 06:38,11-07-2016,06:38,6.00,Early Morning,Monday,11-07-2016 07:50,11-07-2016,07:50,yes,01:12,72.00
258,Airport,273,Yes,Trip Completed,11-07-2016 06:36,11-07-2016,06:36,6.00,Early Morning,Monday,11-07-2016 07:19,11-07-2016,07:19,yes,00:43,43.00
259,City,NA,No,No Cars Available,11-07-2016 06:46,11-07-2016,06:46,6.00,Early Morning,Monday,NA,NA,,No,,
260,City,118,Yes,Trip Completed,11-07-2016 06:45,11-07-2016,06:45,6.00,Early Morning,Monday,11-07-2016 07:54,11-07-2016,07:54,yes,01:09,69.00
261,City,165,Yes,Cancelled,11-07-2016 06:42,11-07-2016,06:42,6.00,Early Morning,Monday,NA,NA,,No,,
262,City,220,Yes,Cancelled,11-07-2016 06:41,11-07-2016,06:41,6.00,Early Morning,Monday,NA,NA,,No,,
263,City,NA,No,No Cars Available,11-07-2016 06:44,11-07-2016,06:44,6.00,Early Morning,Monday,NA,NA,,No,,
264,City,12,Yes,Trip Completed,11-07-2016 06:51,11-07-2016,06:51,6.00,Early Morning,Monday,11-07-2016 07:40,11-07-2016,07:40,yes,00:49,49.00
265,City,193,Yes,Cancelled,11-07-2016 06:47,11-07-2016,06:47,6.00,Early Morning,Monday,NA,NA,,No,,
266,City,NA,No,No Cars Available,11-07-2016 06:47,11-07-2016,06:47,6.00,Early Morning,Monday,NA,NA,,No,,
267,City,2,Yes,Trip Completed,11-07-2016 06:46,11-07-2016,06:46,6.00,Early Morning,Monday,11-07-2016 07:25,11-07-2016,07:25,yes,00:39,39.00
268,City,206,Yes,Cancelled,11-07-2016 06:52,11-07-2016,06:52,6.00,Early Morning,Monday,NA,NA,,No,,
269,City,81,Yes,Trip Completed,11-07-2016 06:44,11-07-2016,06:44,6.00,Early Morning,Monday,11-07-2016 07:43,11-07-2016,07:43,yes,00:59,59.00
270,City,124,Yes,Trip Completed,11-07-2016 06:54,11-07-2016,06:54,6.00,Early Morning,Monday,11-07-2016 07:50,11-07-2016,07:50,yes,00:56,56.00
271,Airport,243,Yes,Trip Completed,11-07-2016 06:53,11-07-2016,06:53,6.00,Early Morning,Monday,11-07-2016 07:31,11-07-2016,07:31,yes,00:38,38.00
272,City,NA,No,No Cars Available,11-07-2016 06:50,11-07-2016,06:50,6.00,Early Morning,Monday,NA,NA,,No,,
273,Airport,261,Yes,Trip Completed,11-07-2016 06:51,11-07-2016,06:51,6.00,Early Morning,Monday,11-07-2016 07:55,11-07-2016,07:55,yes,01:04,64.00
274,City,NA,No,No Cars Available,11-07-2016 06:50,11-07-2016,06:50,6.00,Early Morning,Monday,NA,NA,,No,,
275,City,22,Yes,Cancelled,11-07-2016 07:00,11-07-2016,07:00,7.00,Early Morning,Monday,NA,NA,,No,,
276,City,27,Yes,Cancelled,11-07-2016 06:52,11-07-2016,06:52,6.00,Early Morning,Monday,NA,NA,,No,,
277,City,198,Yes,Cancelled,11-07-2016 06:59,11-07-2016,06:59,6.00,Early Morning,Monday,NA,NA,,No,,
278,City,50,Yes,Cancelled,11-07-2016 06:55,11-07-2016,06:55,6.00,Early Morning,Monday,NA,NA,,No,,
279,Airport,109,Yes,Trip Completed,11-07-2016 06:58,11-07-2016,06:58,6.00,Early Morning,Monday,11-07-2016 07:47,11-07-2016,07:47,yes,00:49,49.00
280,Airport,219,Yes,Trip Completed,11-07-2016 07:05,11-07-2016,07:05,7.00,Early Morning,Monday,11-07-2016 07:41,11-07-2016,07:41,yes,00:36,36.00
281,City,131,Yes,Trip Completed,11-07-2016 07:01,11-07-2016,07:01,7.00,Early Morning,Monday,11-07-2016 08:10,11-07-2016,08:10,yes,01:09,69.00
282,City,141,Yes,Trip Completed,11-07-2016 06:56,11-07-2016,06:56,6.00,Early Morning,Monday,11-07-2016 08:11,11-07-2016,08:11,yes,01:15,75.00
283,Airport,196,Yes,Trip Completed,11-07-2016 07:01,11-07-2016,07:01,7.00,Early Morning,Monday,11-07-2016 07:32,11-07-2016,07:32,yes,00:31,31.00
284,City,298,Yes,Cancelled,11-07-2016 07:05,11-07-2016,07:05,7.00,Early Morning,Monday,NA,NA,,No,,
285,City,74,Yes,Trip Completed,11-07-2016 07:02,11-07-2016,07:02,7.00,Early Morning,Monday,11-07-2016 07:40,11-07-2016,07:40,yes,00:38,38.00
286,City,82,Yes,Trip Completed,11-07-2016 06:58,11-07-2016,06:58,6.00,Early Morning,Monday,11-07-2016 07:54,11-07-2016,07:54,yes,00:56,56.00
287,City,NA,No,No Cars Available,11-07-2016 07:05,11-07-2016,07:05,7.00,Early Morning,Monday,NA,NA,,No,,
288,City,NA,No,No Cars Available,11-07-2016 07:05,11-07-2016,07:05,7.00,Early Morning,Monday,NA,NA,,No,,
289,City,44,Yes,Cancelled,11-07-2016 07:09,11-07-2016,07:09,7.00,Early Morning,Monday,NA,NA,,No,,
290,City,195,Yes,Cancelled,11-07-2016 07:13,11-07-2016,07:13,7.00,Early Morning,Monday,NA,NA,,No,,
291,City,224,Yes,Cancelled,11-07-2016 07:06,11-07-2016,07:06,7.00,Early Morning,Monday,NA,NA,,No,,
292,City,231,Yes,Trip Completed,11-07-2016 07:14,11-07-2016,07:14,7.00,Early Morning,Monday,11-07-2016 07:51,11-07-2016,07:51,yes,00:37,37.00
293,City,176,Yes,Cancelled,11-07-2016 07:07,11-07-2016,07:07,7.00,Early Morning,Monday,NA,NA,,No,,
294,City,278,Yes,Cancelled,11-07-2016 07:12,11-07-2016,07:12,7.00,Early Morning,Monday,NA,NA,,No,,
295,Airport,297,Yes,Cancelled,11-07-2016 07:10,11-07-2016,07:10,7.00,Early Morning,Monday,NA,NA,,No,,
296,Airport,144,Yes,Trip Completed,11-07-2016 07:12,11-07-2016,07:12,7.00,Early Morning,Monday,11-07-2016 07:54,11-07-2016,07:54,yes,00:42,42.00
297,Airport,206,Yes,Trip Completed,11-07-2016 07:13,11-07-2016,07:13,7.00,Early Morning,Monday,11-07-2016 07:43,11-07-2016,07:43,yes,00:30,30.00
298,City,238,Yes,Cancelled,11-07-2016 07:15,11-07-2016,07:15,7.00,Early Morning,Monday,NA,NA,,No,,
299,City,284,Yes,Cancelled,11-07-2016 07:13,11-07-2016,07:13,7.00,Early Morning,Monday,NA,NA,,No,,
300,City,NA,No,No Cars Available,11-07-2016 07:13,11-07-2016,07:13,7.00,Early Morning,Monday,NA,NA,,No,,
301,City,233,Yes,Trip Completed,11-07-2016 07:17,11-07-2016,07:17,7.00,Early Morning,Monday,11-07-2016 08:18,11-07-2016,08:18,yes,01:01,61.00
302,City,209,Yes,Cancelled,11-07-2016 07:17,11-07-2016,07:17,7.00,Early Morning,Monday,NA,NA,,No,,
303,Airport,276,Yes,Trip Completed,11-07-2016 07:19,11-07-2016,07:19,7.00,Early Morning,Monday,11-07-2016 08:01,11-07-2016,08:01,yes,00:42,42.00
304,City,221,Yes,Trip Completed,11-07-2016 07:21,11-07-2016,07:21,7.00,Early Morning,Monday,11-07-2016 07:50,11-07-2016,07:50,yes,00:29,29.00
305,City,272,Yes,Cancelled,11-07-2016 07:17,11-07-2016,07:17,7.00,Early Morning,Monday,NA,NA,,No,,
306,City,15,Yes,Cancelled,11-07-2016 07:20,11-07-2016,07:20,7.00,Early Morning,Monday,NA,NA,,No,,
307,City,70,Yes,Cancelled,11-07-2016 07:20,11-07-2016,07:20,7.00,Early Morning,Monday,NA,NA,,No,,
308,City,105,Yes,Cancelled,11-07-2016 07:22,11-07-2016,07:22,7.00,Early Morning,Monday,NA,NA,,No,,
309,City,240,Yes,Cancelled,11-07-2016 07:18,11-07-2016,07:18,7.00,Early Morning,Monday,NA,NA,,No,,
310,Airport,13,Yes,Trip Completed,11-07-2016 07:24,11-07-2016,07:24,7.00,Early Morning,Monday,11-07-2016 08:28,11-07-2016,08:28,yes,01:04,64.00
311,Airport,149,Yes,Trip Completed,11-07-2016 07:27,11-07-2016,07:27,7.00,Early Morning,Monday,11-07-2016 08:08,11-07-2016,08:08,yes,00:41,41.00
312,City,5,Yes,Trip Completed,11-07-2016 07:27,11-07-2016,07:27,7.00,Early Morning,Monday,11-07-2016 08:31,11-07-2016,08:31,yes,01:04,64.00
313,City,53,Yes,Trip Completed,11-07-2016 07:26,11-07-2016,07:26,7.00,Early Morning,Monday,11-07-2016 08:35,11-07-2016,08:35,yes,01:09,69.00
314,Airport,275,Yes,Trip Completed,11-07-2016 07:28,11-07-2016,07:28,7.00,Early Morning,Monday,11-07-2016 08:15,11-07-2016,08:15,yes,00:47,47.00
315,City,278,Yes,Cancelled,11-07-2016 07:34,11-07-2016,07:34,7.00,Early Morning,Monday,NA,NA,,No,,
316,City,290,Yes,Cancelled,11-07-2016 07:26,11-07-2016,07:26,7.00,Early Morning,Monday,NA,NA,,No,,
317,City,145,Yes,Cancelled,11-07-2016 07:29,11-07-2016,07:29,7.00,Early Morning,Monday,NA,NA,,No,,
318,City,146,Yes,Trip Completed,11-07-2016 07:28,11-07-2016,07:28,7.00,Early Morning,Monday,11-07-2016 08:43,11-07-2016,08:43,yes,01:15,75.00
319,City,161,Yes,Cancelled,11-07-2016 07:33,11-07-2016,07:33,7.00,Early Morning,Monday,NA,NA,,No,,
320,City,187,Yes,Trip Completed,11-07-2016 07:32,11-07-2016,07:32,7.00,Early Morning,Monday,11-07-2016 08:44,11-07-2016,08:44,yes,01:12,72.00
321,City,119,Yes,Cancelled,11-07-2016 07:30,11-07-2016,07:30,7.00,Early Morning,Monday,NA,NA,,No,,
322,City,26,Yes,Trip Completed,11-07-2016 07:31,11-07-2016,07:31,7.00,Early Morning,Monday,11-07-2016 08:10,11-07-2016,08:10,yes,00:39,39.00
323,City,57,Yes,Cancelled,11-07-2016 07:36,11-07-2016,07:36,7.00,Early Morning,Monday,NA,NA,,No,,
324,City,85,Yes,Cancelled,11-07-2016 07:40,11-07-2016,07:40,7.00,Early Morning,Monday,NA,NA,,No,,
325,City,182,Yes,Trip Completed,11-07-2016 07:34,11-07-2016,07:34,7.00,Early Morning,Monday,11-07-2016 08:44,11-07-2016,08:44,yes,01:10,70.00
326,City,110,Yes,Cancelled,11-07-2016 07:33,11-07-2016,07:33,7.00,Early Morning,Monday,NA,NA,,No,,
327,City,240,Yes,Cancelled,11-07-2016 07:33,11-07-2016,07:33,7.00,Early Morning,Monday,NA,NA,,No,,
328,City,59,Yes,Cancelled,11-07-2016 07:33,11-07-2016,07:33,7.00,Early Morning,Monday,NA,NA,,No,,
329,Airport,254,Yes,Trip Completed,11-07-2016 07:42,11-07-2016,07:42,7.00,Early Morning,Monday,11-07-2016 08:49,11-07-2016,08:49,yes,01:07,67.00
330,Airport,223,Yes,Trip Completed,11-07-2016 07:39,11-07-2016,07:39,7.00,Early Morning,Monday,11-07-2016 08:52,11-07-2016,08:52,yes,01:13,73.00
331,City,NA,No,No Cars Available,11-07-2016 07:47,11-07-2016,07:47,7.00,Early Morning,Monday,NA,NA,,No,,
332,City,259,Yes,Cancelled,11-07-2016 07:40,11-07-2016,07:40,7.00,Early Morning,Monday,NA,NA,,No,,
333,City,37,Yes,Trip Completed,11-07-2016 07:43,11-07-2016,07:43,7.00,Early Morning,Monday,11-07-2016 08:53,11-07-2016,08:53,yes,01:10,70.00
334,City,103,Yes,Cancelled,11-07-2016 07:40,11-07-2016,07:40,7.00,Early Morning,Monday,NA,NA,,No,,
335,City,197,Yes,Trip Completed,11-07-2016 07:39,11-07-2016,07:39,7.00,Early Morning,Monday,11-07-2016 08:23,11-07-2016,08:23,yes,00:44,44.00
336,Airport,81,Yes,Trip Completed,11-07-2016 07:50,11-07-2016,07:50,7.00,Early Morning,Monday,11-07-2016 08:44,11-07-2016,08:44,yes,00:54,54.00
337,City,NA,No,No Cars Available,11-07-2016 07:50,11-07-2016,07:50,7.00,Early Morning,Monday,NA,NA,,No,,
338,City,248,Yes,Trip Completed,11-07-2016 07:50,11-07-2016,07:50,7.00,Early Morning,Monday,11-07-2016 08:55,11-07-2016,08:55,yes,01:05,65.00
339,Airport,44,Yes,Trip Completed,11-07-2016 07:49,11-07-2016,07:49,7.00,Early Morning,Monday,11-07-2016 08:45,11-07-2016,08:45,yes,00:56,56.00
340,City,289,Yes,Cancelled,11-07-2016 07:51,11-07-2016,07:51,7.00,Early Morning,Monday,NA,NA,,No,,
341,City,94,Yes,Cancelled,11-07-2016 07:46,11-07-2016,07:46,7.00,Early Morning,Monday,NA,NA,,No,,
342,City,NA,No,No Cars Available,11-07-2016 07:51,11-07-2016,07:51,7.00,Early Morning,Monday,NA,NA,,No,,
343,City,129,Yes,Trip Completed,11-07-2016 07:57,11-07-2016,07:57,7.00,Early Morning,Monday,11-07-2016 08:55,11-07-2016,08:55,yes,00:58,58.00
344,City,NA,No,No Cars Available,11-07-2016 07:52,11-07-2016,07:52,7.00,Early Morning,Monday,NA,NA,,No,,
345,City,164,Yes,Cancelled,11-07-2016 07:52,11-07-2016,07:52,7.00,Early Morning,Monday,NA,NA,,No,,
346,City,273,Yes,Cancelled,11-07-2016 07:54,11-07-2016,07:54,7.00,Early Morning,Monday,NA,NA,,No,,
347,City,284,Yes,Cancelled,11-07-2016 07:51,11-07-2016,07:51,7.00,Early Morning,Monday,NA,NA,,No,,
348,City,NA,No,No Cars Available,11-07-2016 07:54,11-07-2016,07:54,7.00,Early Morning,Monday,NA,NA,,No,,
349,City,NA,No,No Cars Available,11-07-2016 07:51,11-07-2016,07:51,7.00,Early Morning,Monday,NA,NA,,No,,
350,City,96,Yes,Trip Completed,11-07-2016 07:53,11-07-2016,07:53,7.00,Early Morning,Monday,11-07-2016 08:40,11-07-2016,08:40,yes,00:47,47.00
351,City,99,Yes,Trip Completed,11-07-2016 07:53,11-07-2016,07:53,7.00,Early Morning,Monday,11-07-2016 08:55,11-07-2016,08:55,yes,01:02,62.00
352,City,20,Yes,Cancelled,11-07-2016 07:54,11-07-2016,07:54,7.00,Early Morning,Monday,NA,NA,,No,,
353,City,72,Yes,Cancelled,11-07-2016 07:55,11-07-2016,07:55,7.00,Early Morning,Monday,NA,NA,,No,,
354,City,116,Yes,Cancelled,11-07-2016 07:59,11-07-2016,07:59,7.00,Early Morning,Monday,NA,NA,,No,,
355,City,176,Yes,Cancelled,11-07-2016 07:54,11-07-2016,07:54,7.00,Early Morning,Monday,NA,NA,,No,,
356,City,NA,No,No Cars Available,11-07-2016 08:03,11-07-2016,08:03,8.00,Morning,Monday,NA,NA,,No,,
357,Airport,24,Yes,Trip Completed,11-07-2016 08:00,11-07-2016,08:00,8.00,Morning,Monday,11-07-2016 09:08,11-07-2016,09:08,yes,01:08,68.00
358,City,153,Yes,Cancelled,11-07-2016 08:00,11-07-2016,08:00,8.00,Morning,Monday,NA,NA,,No,,
359,City,NA,No,No Cars Available,11-07-2016 07:58,11-07-2016,07:58,7.00,Early Morning,Monday,NA,NA,,No,,
360,Airport,35,Yes,Trip Completed,11-07-2016 08:02,11-07-2016,08:02,8.00,Morning,Monday,11-07-2016 09:05,11-07-2016,09:05,yes,01:03,63.00
361,City,262,Yes,Trip Completed,11-07-2016 08:05,11-07-2016,08:05,8.00,Morning,Monday,11-07-2016 08:48,11-07-2016,08:48,yes,00:43,43.00
362,City,22,Yes,Trip Completed,11-07-2016 08:01,11-07-2016,08:01,8.00,Morning,Monday,11-07-2016 09:18,11-07-2016,09:18,yes,01:17,77.00
363,City,249,Yes,Cancelled,11-07-2016 08:02,11-07-2016,08:02,8.00,Morning,Monday,NA,NA,,No,,
364,City,NA,No,No Cars Available,11-07-2016 08:05,11-07-2016,08:05,8.00,Morning,Monday,NA,NA,,No,,
365,City,NA,No,No Cars Available,11-07-2016 08:07,11-07-2016,08:07,8.00,Morning,Monday,NA,NA,,No,,
366,City,158,Yes,Cancelled,11-07-2016 08:04,11-07-2016,08:04,8.00,Morning,Monday,NA,NA,,No,,
367,City,NA,No,No Cars Available,11-07-2016 08:03,11-07-2016,08:03,8.00,Morning,Monday,NA,NA,,No,,
368,City,111,Yes,Cancelled,11-07-2016 08:06,11-07-2016,08:06,8.00,Morning,Monday,NA,NA,,No,,
369,City,NA,No,No Cars Available,11-07-2016 08:04,11-07-2016,08:04,8.00,Morning,Monday,NA,NA,,No,,
370,City,73,Yes,Trip Completed,11-07-2016 08:06,11-07-2016,08:06,8.00,Morning,Monday,11-07-2016 08:32,11-07-2016,08:32,yes,00:26,26.00
371,City,158,Yes,Cancelled,11-07-2016 08:07,11-07-2016,08:07,8.00,Morning,Monday,NA,NA,,No,,
372,City,NA,No,No Cars Available,11-07-2016 08:07,11-07-2016,08:07,8.00,Morning,Monday,NA,NA,,No,,
373,Airport,102,Yes,Trip Completed,11-07-2016 08:09,11-07-2016,08:09,8.00,Morning,Monday,11-07-2016 09:16,11-07-2016,09:16,yes,01:07,67.00
374,Airport,264,Yes,Trip Completed,11-07-2016 08:10,11-07-2016,08:10,8.00,Morning,Monday,11-07-2016 09:03,11-07-2016,09:03,yes,00:53,53.00
375,Airport,279,Yes,Trip Completed,11-07-2016 08:07,11-07-2016,08:07,8.00,Morning,Monday,11-07-2016 09:26,11-07-2016,09:26,yes,01:19,79.00
376,City,77,Yes,Trip Completed,11-07-2016 08:11,11-07-2016,08:11,8.00,Morning,Monday,11-07-2016 08:49,11-07-2016,08:49,yes,00:38,38.00
377,City,47,Yes,Cancelled,11-07-2016 08:11,11-07-2016,08:11,8.00,Morning,Monday,NA,NA,,No,,
378,City,186,Yes,Cancelled,11-07-2016 08:08,11-07-2016,08:08,8.00,Morning,Monday,NA,NA,,No,,
379,City,130,Yes,Cancelled,11-07-2016 08:18,11-07-2016,08:18,8.00,Morning,Monday,NA,NA,,No,,
380,Airport,8,Yes,Trip Completed,11-07-2016 08:18,11-07-2016,08:18,8.00,Morning,Monday,11-07-2016 09:18,11-07-2016,09:18,yes,01:00,60.00
